drugbank_id,name,type,groups,atc_codes,categories,inchikey,inchi,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07165,N-(5-CHLORO-BENZO[B]THIOPHEN-3-YLMETHYL)-2-[6-CHLORO-OXO-3-(2-PYRIDIN-2-YL-ETHYLAMINO)-2H-PYRAZIN-1-YL]-ACETAMIDE,small molecule,experimental,,,InChIKey=SOBGXPPOYFFGTK-UGKGYDQZSA-N,InChI=1S/C22H23Cl2N5O2S/c23-15-4-5-18-17(9-15)14(13-32-18)10-27-20(30)12-29-19(24)11-28-21(22(29)31)26-8-6-16-3-1-2-7-25-16/h1-5,,10-12H2,(H,26,28)(H,27,30)/t19-,"22-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07167,5-CYANO-FURAN-2-CARBOXYLIC ACID [5-HYDROXYMETHYL-2-(4-METHYL-PIPERIDIN-1-YL)-PHENYL]-AMIDE,small molecule,experimental,,,InChIKey=NNPCFFIJVKYGHR-UHFFFAOYSA-N,InChI=1S/C19H21N3O3/c1-13-6-8-22(9-7-13)17-4-2-14(12-23)10-16(17)21-19(24)18-5-3-15(11-20)25-18/h2-5,,"24)	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07168,[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile,small molecule,experimental,,,InChIKey=MFMSRHREFZCFSN-UHFFFAOYSA-N,InChI=1S/C19H20N8/c1-21-16-11-17(23-18-10-15(26-27-18)13-4-5-13)25-19(24-16)22-14-6-2-12(3-7-14)8-9-20/h2-3,,22,23,24,25,26,"27)	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07169,5R-(3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07170,5'-FLUORO-2',,,,,,,,"7+/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07171,5-(2-hydroxyethyl)nonane-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07172,(5R,,,,,,,,"17-pentaenoic acid	small molecule	experimental			InChIKey=FTAGQROYQYQRHF-CBVHGRPESA-N	InChI=1S/C20H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19(21)17-15-18-20(22)23/h3-4",7-Jun,10-Sep,14-Dec,16,19,21H,2,5,8,11,15,17-18H2,1H3,(H,22,23)/b4-3-,7-6-,10-9-,13-12-,"16-14+/t19-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07173,7-(5-DEOXY-BETA-D-RIBOFURANOSYL)-5-IODO-7H-PYRROLO[2,,,,,,,,15)/t4-,7-,8-,"11-/m1/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07174,6-(2,,,,,,,,(H4,21,22,23,"24)	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07175,N-{2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl}methanesulfonamide,small molecule,experimental,,,InChIKey=CXQRKICWSCAUGW-UHFFFAOYSA-N,InChI=1S/C18H18N4O2S/c1-13-8-9-15(10-16(13)22-25(2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07176,5-aminonaphthalene-1-sulfonic acid,small molecule,experimental,,,InChIKey=DQNAQOYOSRJXFZ-UHFFFAOYSA-N,InChI=1S/C10H9NO3S/c11-9-5-1-4-8-7(9)3-2-6-10(8)15(12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07177,(5E,,,,,,,,3-Feb,6-May,11-Aug,14H2,1H3,(H,24,25)/b7-4+,13-12+/t16-,17-,"19+/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07178,5-PENTYL-2-PHENOXYPHENOL,small molecule,experimental,,,InChIKey=OJLYTHOKCYLPMA-UHFFFAOYSA-N,InChI=1S/C17H20O2/c1-2-3-5-8-14-11-12-17(16(18)13-14)19-15-9-6-4-7-10-15/h4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07179,3-((3-bromo-5-o-tolylpyrazolo[1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07180,5-[(Z)-(5-CHLORO-2-OXO-1,,,,,,,,"22)/b12-7-	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07181,4'-[(1R)-1-amino-2-(2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07182,(2S)-2-(3-{[AMINO(IMINO)METHYL]AMINO}PHENYL)-3-[(S)-HYDROXY(3-PHENYLPROPYL)PHOSPHORYL]PROPANOIC ACID,small molecule,experimental,,,InChIKey=HFRHWTYCVGKGIE-KRWDZBQOSA-N,InChI=1S/C19H24N3O4P/c20-19(21)22-16-10-4-9-15(12-16)17(18(23)24)13-27(25,,13H2,(H,23,24)(H,25,26)(H4,20,21,"22)/t17-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07183,N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide,small molecule,experimental,,,InChIKey=CPVRYQAOUPSUDO-UHFFFAOYSA-N,InChI=1S/C24H20N4O2/c29-24(22-7-4-14-26-23(22)27-17-18-12-15-25-16-13-18)28-19-8-10-21(11-9-19)30-20-5-2-1-3-6-20/h1-16H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07184,6-(cyclohexylsulfanyl)-1-(ethoxymethyl)-5-(1-methylethyl)pyrimidine-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07185,2-{[(4-CHLOROPHENOXY)ACETYL]AMINO}BENZOIC ACID,small molecule,experimental,,,InChIKey=LXSDGQYDSDIUPN-UHFFFAOYSA-N,InChI=1S/C15H12ClNO4/c16-10-5-7-11(8-6-10)21-9-14(18)17-13-4-2-1-3-12(13)15(19)20/h1-8H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07186,4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,,,,,,,,(H,24,26,"31)	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07187,6-[(5-CHLORO-3-METHYL-1-BENZOFURAN-2-YL)SULFONYL]PYRIDAZIN-3(2H)-ONE,small molecule,experimental,,,InChIKey=FXFPQPNUMWQRAO-UHFFFAOYSA-N,InChI=1S/C13H9ClN2O4S/c1-7-9-6-8(14)2-3-10(9)20-13(7)21(18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07188,(3S)-1-CYCLOHEXYL-N-(3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07189,(1S,,,,,,,,32,33)/t23-,26+,"29-/m1/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07190,3-cyclohexyl-D-alanyl-N-(3-chlorobenzyl)-L-prolinamide,small molecule,experimental,,,InChIKey=JGFCNVHEEMBVJG-MOPGFXCFSA-N,InChI=1S/C21H30ClN3O2/c22-17-9-4-8-16(12-17)14-24-20(26)19-10-5-11-25(19)21(27)18(23)13-15-6-2-1-3-7-15/h4,,23H2,(H,24,26)/t18-,"19+/m1/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07191,4-({6-AMINO-5-BROMO-2-[(4-CYANOPHENYL)AMINO]PYRIMIDIN-4-YL}OXY)-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07192,(3S)-N-(3-BROMOPHENYL)-1-CYCLOHEXYL-5-OXOPYRROLIDINE-3-CARBOXAMIDE,small molecule,experimental,,,InChIKey=MVPIURCUINFSAB-LBPRGKRZSA-N,InChI=1S/C17H21BrN2O2/c18-13-5-4-6-14(10-13)19-17(22)12-9-16(21)20(11-12)15-7-2-1-3-8-15/h4-6,,"22)/t12-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07193,(2R,,,,,,,,7,11,15H,6,8,22H2,1H3/t11-,"15+/m1/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07194,2-{2-[(3,,,,,,,,27)(H,21,24,"25)/t13-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07195,4-[(1S,,,,,,,,1-3H3/t12-,13-,16+,17+,"18-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07196,N-methyl-1-(2-thiophen-2-ylphenyl)methanamine,small molecule,experimental,,,InChIKey=MRKJJEJYTBOUTH-UHFFFAOYSA-N,InChI=1S/C12H13NS/c1-13-9-10-5-2-3-6-11(10)12-7-4-8-14-12/h2-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07197,4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID,small molecule,experimental,,,InChIKey=QZWUMLLRAVGBHC-UHFFFAOYSA-N,InChI=1S/C13H9BrO6S/c14-9-10(20-5-8(16)17)12(13(18)19)21-11(9)6-1-3-7(15)4-2-6/h1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07198,5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE,small molecule,experimental,,,InChIKey=GGEKOZPXKBYLNK-UHFFFAOYSA-N,InChI=1S/C15H9NO3/c16-8-11-6-13(18)5-10-7-14(19-15(10)11)9-1-3-12(17)4-2-9/h1-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07199,(2S,,,,,,,,1-5H3,(H,28,29)(H,30,31)/t17-,18+,"24-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07200,(2S,,,,,,,,1-2H3,(H,28,29)(H,30,31)/t15-,17+,"21-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07201,(2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid,small molecule,experimental,,,InChIKey=ZHFDVDMCVXUGGF-NSHDSACASA-N,InChI=1S/C17H15NO3/c1-11(17(19)20)10-21-18-16-14-8-4-2-6-12(14)13-7-3-5-9-15(13)16/h2-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07202,6-CHLORO-3-(3-METHYLISOXAZOL-5-YL)-4-PHENYLQUINOLIN-2(1H)-ONE,small molecule,experimental,,,InChIKey=QINNOQKHPLWGBK-UHFFFAOYSA-N,InChI=1S/C19H13ClN2O2/c1-11-9-16(24-22-11)18-17(12-5-3-2-4-6-12)14-10-13(20)7-8-15(14)21-19(18)23/h2-10H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07203,6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE,small molecule,experimental,,,InChIKey=OUEGMEMDEAOAEG-UHFFFAOYSA-N,InChI=1S/C18H20ClN5O/c19-13-7-4-8-14(9-13)22-18-23-16-15(20-11-21-16)17(24-18)25-10-12-5-2-1-3-6-12/h4,,22,23,"24)	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07204,(1S)-1-(1H-INDOL-3-YLMETHYL)-2-(2-PYRIDIN-4-YL-[1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07205,N6-ISOPENTENYL-ADENOSINE-5'-MONOPHOSPHATE,small molecule,experimental,,,InChIKey=GZJXCRHEMLAMRA-SDBHATRESA-N,InChI=1S/C15H24N5O7P/c1-8(2)3-4-16-13-10-14(18-6-17-13)20(7-19-10)15-12(22)11(21)9(27-15)5-26-28(23,,17,18)(H2,23,24,25)/t9-,11-,12-,"15-/m1/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07206,6-[2-(1H-INDOL-6-YL)ETHYL]PYRIDIN-2-AMINE,small molecule,experimental,,,InChIKey=OSHSZKRWKLQZBV-UHFFFAOYSA-N,InChI=1S/C15H15N3/c16-15-3-1-2-13(18-15)7-5-11-4-6-12-8-9-17-14(12)10-11/h1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07207,2-(4-HYDROXY-5-PHENYL-1H-PYRAZOL-3-YL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE,small molecule,experimental,,,InChIKey=CKSIVONWCYACAP-UHFFFAOYSA-N,InChI=1S/C17H14N6O/c18-16(19)10-6-7-11-12(8-10)21-17(20-11)14-15(24)13(22-23-14)9-4-2-1-3-5-9/h1-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07208,(8E,,,,,,,,9-Aug,12-Nov,14-15H2,1H3,(H,21,22)/b7-6-,"13-10+/t16-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07209,(8R,,,,,,,,8,11-Oct,13-15H2,1H3,(H,21,22)/b7-6-,"12-9-/t16-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07210,3-bromo-5-phenyl-N-(pyridin-4-ylmethyl)pyrazolo[1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07211,(2R)-2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}PROPENE-1-SULFONAMIDE,small molecule,experimental,,,InChIKey=YMJHMJLNQLVUAV-GHYUOPHCSA-N,InChI=1S/C18H24ClN3O5S2/c1-12(15-3-4-16(19)28-15)11-29(25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07212,N-(7-CARBAMIMIDOYL-NAPHTHALEN-1-YL)-3-HYDROXY-2-METHYL-BENZAMIDE,small molecule,experimental,,,InChIKey=NNGZRCYXFBHMRM-UHFFFAOYSA-N,InChI=1S/C19H17N3O2/c1-11-14(5-3-7-17(11)23)19(24)22-16-6-2-4-12-8-9-13(18(20)21)10-15(12)16/h2-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07213,(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,,,,,,,,(H,26,28)(H,27,29,"30)	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07215,2-METHYL-2-(4-{[({4-METHYL-2-[4-(TRIFLUOROMETHYL)PHENYL]-1,,,,,,,,30,"31)	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07216,(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,,,,,,,,9-14H2,"1H3/t23-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07217,N-(3-cyano-4,,,,,,,,(H,19,"20)	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07218,6-CHLORO-9-HYDROXY-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07219,BENZYL N-({(2S,,,,,,,,(H,26,29)(H,27,30)/t16-,18-,19-,20-,"21-/m0/s1	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB07220,N-[5-(1,,,,,,,,26,"29)	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
