d1,d2,i
DB01595,DB00395,1
DB01595,DB00402,1
DB01595,DB00408,1
DB01595,DB00413,1
DB01595,DB00423,1
DB01595,DB00425,1
DB01595,DB00427,1
DB01595,DB00433,1
DB01595,DB00434,1
DB01595,DB00439,1
DB01595,DB00450,1
DB01595,DB00454,1
DB01595,DB00455,1
DB01595,DB00470,1
DB01595,DB00475,1
DB01595,DB00490,1
DB01595,DB00494,1
DB01595,DB00497,1
DB01595,DB00523,1
DB01595,DB00530,1
DB01595,DB00539,1
DB01595,DB00543,1
DB01595,DB00555,1
DB01595,DB00557,1
DB01595,DB00575,1
DB01595,DB00593,1
DB01595,DB00599,1
DB01595,DB00607,-1
DB01595,DB00611,1
DB01595,DB00623,1
DB01595,DB00628,1
DB01595,DB00633,1
DB01595,DB00647,1
DB01595,DB00648,-1
DB01595,DB00651,-1
DB01595,DB00652,1
DB01595,DB00656,1
DB01595,DB00660,1
DB01595,DB00679,1
DB01595,DB00690,1
DB01595,DB00697,1
DB01595,DB00708,1
DB01595,DB00709,1
DB01595,DB00737,1
DB01595,DB00742,1
DB01595,DB00745,-1
DB01595,DB00747,1
DB01595,DB00751,1
DB01595,DB00753,1
DB01595,DB00758,1
DB01595,DB00783,1
DB01595,DB00802,1
DB01595,DB00813,1
DB01595,DB00818,1
DB01595,DB00829,1
DB01595,DB00831,1
DB01595,DB00842,1
DB01595,DB00844,1
DB01595,DB00850,1
DB01595,DB00882,1
DB01595,DB00906,1
DB01595,DB00909,1
DB01595,DB00921,1
DB01595,DB00934,1
DB01595,DB00949,1
DB01595,DB00961,1
DB01595,DB00962,1
DB01595,DB00967,1
DB01595,DB00973,1
DB01595,DB00977,1
DB01595,DB00980,1
DB01595,DB00985,1
DB01595,DB00996,1
DB01595,DB01002,1
DB01595,DB01018,1
DB01595,DB01030,1
DB01595,DB01041,1
DB01595,DB01065,1
DB01595,DB01068,1
DB01595,DB01069,1
DB01595,DB01080,1
DB01595,DB01081,1
DB01595,DB01083,-1
DB01595,DB01100,1
DB01595,DB01106,1
DB01595,DB01114,1
DB01595,DB01173,1
DB01595,DB01175,1
DB01595,DB01176,1
DB01595,DB01183,1
DB01595,DB01184,1
DB01595,DB01189,1
DB01595,DB01192,1
DB01595,DB01193,1
DB01595,DB01198,1
DB01595,DB01202,1
DB01595,DB01203,1
DB01595,DB01215,1
DB01595,DB01219,1
DB01595,DB01221,1
DB01595,DB01223,-1
DB01595,DB01224,1
DB01595,DB01235,1
DB01595,DB01236,1
DB01595,DB01238,1
DB01595,DB01239,1
DB01595,DB01261,1
DB01595,DB01267,1
DB01595,DB01394,1
DB01595,DB01396,1
DB01595,DB01440,1
DB01595,DB01452,1
DB01595,DB01544,1
DB01595,DB01545,1
DB01595,DB01551,1
DB01595,DB01558,1
DB01595,DB01563,1
DB01595,DB01588,1
DB01595,DB01589,1
DB01595,DB01590,1
DB01595,DB01623,1
DB01595,DB02665,1
DB01595,DB02703,1
DB01595,DB04844,1
DB01595,DB05271,1
DB01595,DB06148,-1
DB01595,DB06288,1
DB01595,DB06700,1
DB01598,DB00313,-1
DB01598,DB01032,1
DB01600,DB00158,-1
DB01600,DB00177,1
DB01600,DB00178,1
DB01600,DB00180,1
DB01600,DB00210,1
DB01600,DB00214,-1
DB01600,DB00218,1
DB01600,DB00244,1
DB01600,DB00275,1
DB01600,DB00278,1
DB01600,DB00300,1
DB01600,DB00310,-1
DB01600,DB00324,1
DB01600,DB00373,-1
DB01600,DB00374,1
DB01600,DB00375,-1
DB01600,DB00384,-1
DB01600,DB00394,1
DB01600,DB00399,1
DB01600,DB00421,-1
DB01600,DB00436,-1
DB01600,DB00445,-1
DB01600,DB00460,1
DB01600,DB00461,1
DB01600,DB00465,1
DB01600,DB00479,-1
DB01600,DB00489,-1
DB01600,DB00492,1
DB01600,DB00512,1
DB01600,DB00519,1
DB01600,DB00521,-1
DB01600,DB00524,-1
DB01600,DB00533,1
DB01600,DB00542,1
DB01600,DB00547,1
DB01600,DB00580,1
DB01600,DB00591,1
DB01600,DB00605,1
DB01600,DB00612,-1
DB01600,DB00630,1
DB01600,DB00684,-1
DB01600,DB00687,1
DB01600,DB00695,-1
DB01600,DB00700,-1
DB01600,DB00710,1
DB01600,DB00712,1
DB01600,DB00720,1
DB01600,DB00744,1
DB01600,DB00749,1
DB01600,DB00770,-1
DB01600,DB00784,1
DB01600,DB00795,1
DB01600,DB00796,1
DB01600,DB00798,-1
DB01600,DB00808,-1
DB01600,DB00861,1
DB01600,DB00880,-1
DB01600,DB00884,1
DB01600,DB00887,-1
DB01600,DB00917,-1
DB01600,DB00960,-1
DB01600,DB00966,1
DB01600,DB00991,1
DB01600,DB00999,-1
DB01600,DB01009,1
DB01600,DB01013,1
DB01600,DB01014,1
DB01600,DB01021,-1
DB01600,DB01024,1
DB01600,DB01029,1
DB01600,DB01032,1
DB01600,DB01044,1
DB01600,DB01046,-1
DB01600,DB01047,1
DB01600,DB01059,1
DB01600,DB01077,1
DB01600,DB01082,-1
DB01600,DB01155,1
DB01600,DB01165,1
DB01600,DB01172,-1
DB01600,DB01177,-1
DB01600,DB01193,-1
DB01600,DB01203,-1
DB01600,DB01210,-1
DB01600,DB01240,-1
DB01600,DB01250,1
DB01600,DB01275,-1
DB01600,DB01380,1
DB01600,DB01399,1
DB01600,DB01410,1
DB01600,DB01628,1
DB01600,DB01708,1
DB01600,DB02925,-1
DB01600,DB04743,1
DB01600,DB04817,1
DB01600,DB06781,1
DB01600,DB06802,1
DB01600,DB07615,1
DB01607,DB00445,-1
DB01607,DB00479,-1
DB01607,DB00684,-1
DB01607,DB00798,-1
DB01607,DB01024,-1
DB01607,DB01032,1
DB01607,DB01082,-1
DB01607,DB01172,-1
DB01607,DB01177,-1
DB01608,DB00182,-1
DB01608,DB00191,-1
DB01608,DB00216,1
DB01608,DB00248,1
DB01608,DB00315,1
DB01608,DB00391,1
DB01608,DB00422,1
DB01608,DB00454,1
DB01608,DB00490,1
DB01608,DB00514,1
DB01608,DB00543,1
DB01608,DB00601,1
DB01608,DB00656,1
DB01608,DB00669,1
DB01608,DB00780,1
DB01608,DB00813,1
DB01608,DB00918,1
DB01608,DB00934,1
DB01608,DB00952,1
DB01608,DB00953,1
DB01608,DB00998,1
DB01608,DB01037,1
DB01608,DB01069,1
DB01608,DB01071,1
DB01608,DB01168,1
DB01608,DB01171,1
DB01608,DB01175,1
DB01608,DB01233,1
DB01608,DB01367,1
DB01608,DB01454,-1
DB01608,DB01576,-1
DB01608,DB01577,-1
DB01608,DB04844,1
DB01608,DB06288,1
DB01608,DB06700,1
DB01611,DB00358,1
DB01611,DB00373,-1
DB01611,DB00433,1
DB01611,DB00489,-1
DB01611,DB00518,-1
DB01611,DB00521,-1
DB01611,DB00612,-1
DB01611,DB00623,1
DB01611,DB00643,-1
DB01611,DB00679,1
DB01611,DB00831,1
DB01611,DB00850,1
DB01611,DB00960,-1
DB01611,DB01069,1
DB01611,DB01193,-1
DB01611,DB01203,-1
DB01611,DB01210,-1
DB01611,DB01396,1
DB01620,DB00182,-1
DB01620,DB00191,-1
DB01620,DB01454,-1
DB01620,DB01576,-1
DB01620,DB01577,-1
DB01620,DB06698,-1
DB01623,DB00181,1
DB01623,DB00182,-1
DB01623,DB00186,1
DB01623,DB00191,-1
DB01623,DB00204,1
DB01623,DB00216,1
DB01623,DB00218,1
DB01623,DB00230,1
DB01623,DB00231,1
DB01623,DB00241,1
DB01623,DB00248,1
DB01623,DB00261,1
DB01623,DB00273,1
DB01623,DB00277,-1
DB01623,DB00292,1
DB01623,DB00296,1
DB01623,DB00297,1
DB01623,DB00300,-1
DB01623,DB00313,1
DB01623,DB00315,1
DB01623,DB00323,1
DB01623,DB00327,1
DB01623,DB00341,1
DB01623,DB00356,1
DB01623,DB00363,1
DB01623,DB00366,1
DB01623,DB00371,1
DB01623,DB00379,-1
DB01623,DB00391,1
DB01623,DB00395,1
DB01623,DB00402,1
DB01623,DB00408,1
DB01623,DB00413,1
DB01623,DB00422,1
DB01623,DB00423,1
DB01623,DB00425,1
DB01623,DB00427,1
DB01623,DB00433,1
DB01623,DB00434,1
DB01623,DB00450,1
DB01623,DB00454,1
DB01623,DB00455,1
DB01623,DB00470,1
DB01623,DB00475,1
DB01623,DB00489,1
DB01623,DB00490,1
DB01623,DB00494,1
DB01623,DB00497,1
DB01623,DB00514,1
DB01623,DB00539,1
DB01623,DB00543,1
DB01623,DB00555,1
DB01623,DB00556,1
DB01623,DB00557,1
DB01623,DB00575,1
DB01623,DB00593,1
DB01623,DB00599,1
DB01623,DB00601,1
DB01623,DB00604,1
DB01623,DB00611,1
DB01623,DB00623,1
DB01623,DB00628,1
DB01623,DB00633,1
DB01623,DB00647,1
DB01623,DB00652,1
DB01623,DB00656,1
DB01623,DB00660,1
DB01623,DB00669,1
DB01623,DB00679,1
DB01623,DB00690,1
DB01623,DB00697,1
DB01623,DB00708,1
DB01623,DB00737,1
DB01623,DB00738,1
DB01623,DB00747,1
DB01623,DB00753,1
DB01623,DB00757,1
DB01623,DB00780,1
DB01623,DB00802,1
DB01623,DB00813,1
DB01623,DB00818,1
DB01623,DB00829,1
DB01623,DB00831,1
DB01623,DB00842,1
DB01623,DB00844,1
DB01623,DB00850,1
DB01623,DB00889,1
DB01623,DB00906,1
DB01623,DB00909,1
DB01623,DB00918,1
DB01623,DB00921,1
DB01623,DB00934,1
DB01623,DB00949,1
DB01623,DB00952,1
DB01623,DB00953,1
DB01623,DB00961,1
DB01623,DB00962,1
DB01623,DB00967,1
DB01623,DB00980,1
DB01623,DB00985,1
DB01623,DB00996,1
DB01623,DB00998,1
DB01623,DB01002,1
DB01623,DB01018,1
DB01623,DB01037,1
DB01623,DB01041,1
DB01623,DB01065,1
DB01623,DB01068,1
DB01623,DB01069,1
DB01623,DB01071,1
DB01623,DB01080,1
DB01623,DB01081,1
DB01623,DB01100,1
DB01623,DB01106,1
DB01623,DB01114,1
DB01623,DB01155,1
DB01623,DB01165,1
DB01623,DB01168,1
DB01623,DB01171,1
DB01623,DB01173,1
DB01623,DB01175,1
DB01623,DB01176,1
DB01623,DB01182,1
DB01623,DB01184,1
DB01623,DB01189,1
DB01623,DB01192,1
DB01623,DB01195,1
DB01623,DB01198,1
DB01623,DB01202,1
DB01623,DB01215,1
DB01623,DB01219,1
DB01623,DB01221,1
DB01623,DB01224,1
DB01623,DB01233,1
DB01623,DB01235,1
DB01623,DB01236,1
DB01623,DB01238,1
DB01623,DB01239,1
DB01623,DB01267,1
DB01623,DB01367,1
DB01623,DB01440,1
DB01623,DB01452,1
DB01623,DB01454,-1
DB01623,DB01544,1
DB01623,DB01545,1
DB01623,DB01551,1
DB01623,DB01558,1
DB01623,DB01563,1
DB01623,DB01576,-1
DB01623,DB01577,-1
DB01623,DB01588,1
DB01623,DB01589,1
DB01623,DB01595,1
DB01623,DB02665,1
DB01623,DB04844,1
DB01623,DB05271,1
DB01623,DB06288,1
DB01623,DB06700,1
DB01628,DB00158,-1
DB01628,DB00177,-1
DB01628,DB00178,1
DB01628,DB00180,1
DB01628,DB00210,1
DB01628,DB00214,-1
DB01628,DB00218,1
DB01628,DB00244,1
DB01628,DB00255,1
DB01628,DB00275,1
DB01628,DB00278,1
DB01628,DB00300,1
DB01628,DB00310,-1
DB01628,DB00324,1
DB01628,DB00338,-1
DB01628,DB00363,-1
DB01628,DB00374,1
DB01628,DB00375,-1
DB01628,DB00379,-1
DB01628,DB00384,-1
DB01628,DB00394,1
DB01628,DB00421,-1
DB01628,DB00436,-1
DB01628,DB00445,-1
DB01628,DB00461,1
DB01628,DB00465,1
DB01628,DB00479,-1
DB01628,DB00489,-1
DB01628,DB00492,1
DB01628,DB00512,1
DB01628,DB00519,1
DB01628,DB00521,-1
DB01628,DB00524,-1
DB01628,DB00542,1
DB01628,DB00547,1
DB01628,DB00549,-1
DB01628,DB00591,1
DB01628,DB00605,1
DB01628,DB00612,-1
DB01628,DB00630,1
DB01628,DB00648,-1
DB01628,DB00679,1
DB01628,DB00684,-1
DB01628,DB00700,-1
DB01628,DB00712,1
DB01628,DB00720,1
DB01628,DB00744,1
DB01628,DB00745,-1
DB01628,DB00749,1
DB01628,DB00770,-1
DB01628,DB00783,1
DB01628,DB00784,1
DB01628,DB00796,1
DB01628,DB00798,-1
DB01628,DB00808,-1
DB01628,DB00880,-1
DB01628,DB00887,-1
DB01628,DB00917,-1
DB01628,DB00960,-1
DB01628,DB00966,1
DB01628,DB00977,1
DB01628,DB00991,1
DB01628,DB00999,-1
DB01628,DB01013,1
DB01628,DB01014,1
DB01628,DB01021,-1
DB01628,DB01024,1
DB01628,DB01029,-1
DB01628,DB01032,1
DB01628,DB01044,1
DB01628,DB01046,-1
DB01628,DB01047,1
DB01628,DB01059,1
DB01628,DB01077,1
DB01628,DB01082,-1
DB01628,DB01095,-1
DB01628,DB01155,1
DB01628,DB01156,-1
DB01628,DB01165,1
DB01628,DB01166,1
DB01628,DB01172,-1
DB01628,DB01175,1
DB01628,DB01177,-1
DB01628,DB01193,-1
DB01628,DB01203,-1
DB01628,DB01210,-1
DB01628,DB01240,-1
DB01628,DB01250,1
DB01628,DB01275,-1
DB01628,DB01380,1
DB01628,DB01399,1
DB01628,DB01410,1
DB01628,DB01600,1
DB01628,DB02703,1
DB01628,DB04743,1
DB01628,DB06700,1
DB01628,DB06781,1
DB01628,DB06802,1
DB01628,DB07615,1
DB01708,DB00136,-1
DB01708,DB00210,1
DB01708,DB00214,1
DB01708,DB00218,1
DB01708,DB00244,1
DB01708,DB00255,1
DB01708,DB00310,1
DB01708,DB00358,1
DB01708,DB00375,-1
DB01708,DB00436,1
DB01708,DB00461,1
DB01708,DB00465,1
DB01708,DB00524,1
DB01708,DB00545,1
DB01708,DB00605,1
DB01708,DB00621,1
DB01708,DB00648,-1
DB01708,DB00674,1
DB01708,DB00681,1
DB01708,DB00712,1
DB01708,DB00732,1
DB01708,DB00744,1
DB01708,DB00745,-1
DB01708,DB00749,1
DB01708,DB00783,1
DB01708,DB00784,1
DB01708,DB00808,1
DB01708,DB00843,1
DB01708,DB00880,1
DB01708,DB00887,1
DB01708,DB00977,1
DB01708,DB00989,1
DB01708,DB00991,1
DB01708,DB00999,1
DB01708,DB01014,1
DB01708,DB01021,1
DB01708,DB01024,1
DB01708,DB01043,1
DB01708,DB01044,1
DB01708,DB01059,1
DB01708,DB01155,1
DB01708,DB01165,1
DB01708,DB01250,1
DB01708,DB01377,-1
DB01708,DB01399,1
DB01708,DB01400,1
DB01708,DB01600,1
DB01708,DB02703,1
DB01708,DB04743,1
DB01708,DB06710,1
DB01708,DB06802,1
DB01708,DB07615,1
DB02300,DB00531,1
DB02300,DB01396,-1
DB02546,DB00197,-1
DB02546,DB00204,1
DB02546,DB00218,1
DB02546,DB00261,1
DB02546,DB00284,-1
DB02546,DB00313,1
DB02546,DB00331,-1
DB02546,DB00363,1
DB02546,DB00419,-1
DB02546,DB00450,1
DB02546,DB00489,1
DB02546,DB00491,-1
DB02546,DB00531,1
DB02546,DB00539,1
DB02546,DB00556,1
DB02546,DB00604,1
DB02546,DB00672,-1
DB02546,DB00679,1
DB02546,DB00731,-1
DB02546,DB00738,1
DB02546,DB00757,1
DB02546,DB00889,1
DB02546,DB01016,-1
DB02546,DB01067,-1
DB02546,DB01100,1
DB02546,DB01120,-1
DB02546,DB01132,-1
DB02546,DB01155,1
DB02546,DB01165,1
DB02546,DB01175,1
DB02546,DB01182,1
DB02546,DB01184,1
DB02546,DB01195,1
DB02546,DB01224,1
DB02546,DB01251,-1
DB02546,DB01252,-1
DB02546,DB01261,-1
DB02546,DB01267,1
DB02546,DB01396,-1
DB02546,DB04817,1
DB02546,DB04844,1
DB02546,DB04876,-1
DB02546,DB04878,-1
DB02665,DB00177,1
DB02665,DB00178,1
DB02665,DB00181,1
DB02665,DB00182,1
DB02665,DB00186,1
DB02665,DB00191,1
DB02665,DB00211,1
DB02665,DB00214,1
DB02665,DB00216,-1
DB02665,DB00230,1
DB02665,DB00231,1
DB02665,DB00241,1
DB02665,DB00248,-1
DB02665,DB00273,1
DB02665,DB00275,1
DB02665,DB00284,1
DB02665,DB00292,1
DB02665,DB00296,1
DB02665,DB00297,1
DB02665,DB00310,1
DB02665,DB00315,-1
DB02665,DB00323,1
DB02665,DB00327,1
DB02665,DB00331,1
DB02665,DB00341,1
DB02665,DB00356,1
DB02665,DB00363,1
DB02665,DB00366,1
DB02665,DB00368,1
DB02665,DB00371,1
DB02665,DB00374,1
DB02665,DB00381,1
DB02665,DB00388,1
DB02665,DB00391,1
DB02665,DB00393,1
DB02665,DB00395,1
DB02665,DB00401,1
DB02665,DB00402,1
DB02665,DB00408,1
DB02665,DB00413,1
DB02665,DB00422,1
DB02665,DB00423,1
DB02665,DB00425,1
DB02665,DB00427,1
DB02665,DB00433,1
DB02665,DB00434,1
DB02665,DB00436,1
DB02665,DB00450,1
DB02665,DB00454,1
DB02665,DB00455,1
DB02665,DB00470,1
DB02665,DB00475,1
DB02665,DB00490,1
DB02665,DB00491,1
DB02665,DB00492,1
DB02665,DB00494,1
DB02665,DB00497,1
DB02665,DB00514,1
DB02665,DB00519,1
DB02665,DB00521,1
DB02665,DB00524,1
DB02665,DB00528,1
DB02665,DB00542,1
DB02665,DB00543,1
DB02665,DB00555,1
DB02665,DB00557,1
DB02665,DB00572,1
DB02665,DB00590,1
DB02665,DB00593,1
DB02665,DB00599,1
DB02665,DB00611,1
DB02665,DB00612,1
DB02665,DB00623,1
DB02665,DB00628,1
DB02665,DB00633,1
DB02665,DB00647,1
DB02665,DB00652,1
DB02665,DB00654,1
DB02665,DB00656,1
DB02665,DB00660,1
DB02665,DB00668,1
DB02665,DB00669,-1
DB02665,DB00672,1
DB02665,DB00679,1
DB02665,DB00690,1
DB02665,DB00697,1
DB02665,DB00708,1
DB02665,DB00714,-1
DB02665,DB00731,1
DB02665,DB00737,1
DB02665,DB00738,1
DB02665,DB00747,1
DB02665,DB00753,1
DB02665,DB00796,1
DB02665,DB00802,1
DB02665,DB00808,1
DB02665,DB00816,1
DB02665,DB00841,1
DB02665,DB00842,1
DB02665,DB00844,1
DB02665,DB00850,1
DB02665,DB00871,1
DB02665,DB00880,1
DB02665,DB00906,1
DB02665,DB00909,1
DB02665,DB00918,-1
DB02665,DB00921,1
DB02665,DB00934,1
DB02665,DB00938,1
DB02665,DB00949,1
DB02665,DB00952,-1
DB02665,DB00953,-1
DB02665,DB00960,1
DB02665,DB00961,1
DB02665,DB00962,1
DB02665,DB00966,1
DB02665,DB00967,1
DB02665,DB00968,1
DB02665,DB00980,1
DB02665,DB00983,1
DB02665,DB00985,1
DB02665,DB00996,1
DB02665,DB00998,-1
DB02665,DB00999,1
DB02665,DB01001,1
DB02665,DB01002,1
DB02665,DB01016,1
DB02665,DB01018,1
DB02665,DB01021,1
DB02665,DB01029,1
DB02665,DB01041,1
DB02665,DB01054,1
DB02665,DB01067,1
DB02665,DB01068,1
DB02665,DB01069,1
DB02665,DB01071,1
DB02665,DB01080,1
DB02665,DB01081,1
DB02665,DB01100,1
DB02665,DB01106,1
DB02665,DB01120,1
DB02665,DB01132,1
DB02665,DB01156,1
DB02665,DB01171,1
DB02665,DB01173,1
DB02665,DB01175,1
DB02665,DB01176,1
DB02665,DB01184,1
DB02665,DB01186,-1
DB02665,DB01189,1
DB02665,DB01192,1
DB02665,DB01193,1
DB02665,DB01198,1
DB02665,DB01202,1
DB02665,DB01203,1
DB02665,DB01215,1
DB02665,DB01219,1
DB02665,DB01221,1
DB02665,DB01224,1
DB02665,DB01235,1
DB02665,DB01236,1
DB02665,DB01238,1
DB02665,DB01239,1
DB02665,DB01240,1
DB02665,DB01244,1
DB02665,DB01267,1
DB02665,DB01274,1
DB02665,DB01275,1
DB02665,DB01288,1
DB02665,DB01291,1
DB02665,DB01366,1
DB02665,DB01407,1
DB02665,DB01440,1
DB02665,DB01452,1
DB02665,DB01544,1
DB02665,DB01545,1
DB02665,DB01551,1
DB02665,DB01558,1
DB02665,DB01563,1
DB02665,DB01576,1
DB02665,DB01577,1
DB02665,DB01588,1
DB02665,DB01589,1
DB02665,DB01595,1
DB02665,DB01623,1
DB02665,DB04844,1
DB02665,DB04861,1
DB02665,DB05271,1
DB02665,DB06148,1
DB02665,DB06262,1
DB02665,DB06288,1
DB02665,DB06694,1
DB02665,DB06698,1
DB02665,DB06700,1
DB02665,DB06701,1
DB02665,DB06712,1
DB02701,DB00439,1
DB02701,DB00679,1
DB02701,DB01095,1
DB02703,DB00136,1
DB02703,DB00153,1
DB02703,DB00180,1
DB02703,DB00184,1
DB02703,DB00185,1
DB02703,DB00197,1
DB02703,DB00204,1
DB02703,DB00213,1
DB02703,DB00216,1
DB02703,DB00231,1
DB02703,DB00234,1
DB02703,DB00248,1
DB02703,DB00277,1
DB02703,DB00278,1
DB02703,DB00294,1
DB02703,DB00296,1
DB02703,DB00297,1
DB02703,DB00309,1
DB02703,DB00324,1
DB02703,DB00327,1
DB02703,DB00332,1
DB02703,DB00338,1
DB02703,DB00339,1
DB02703,DB00346,1
DB02703,DB00356,1
DB02703,DB00358,1
DB02703,DB00361,1
DB02703,DB00363,1
DB02703,DB00367,1
DB02703,DB00377,1
DB02703,DB00379,1
DB02703,DB00381,1
DB02703,DB00393,1
DB02703,DB00401,1
DB02703,DB00402,1
DB02703,DB00425,1
DB02703,DB00426,1
DB02703,DB00433,1
DB02703,DB00439,1
DB02703,DB00451,1
DB02703,DB00454,1
DB02703,DB00455,1
DB02703,DB00470,1
DB02703,DB00471,1
DB02703,DB00475,1
DB02703,DB00481,1
DB02703,DB00490,1
DB02703,DB00497,1
DB02703,DB00499,1
DB02703,DB00514,1
DB02703,DB00518,1
DB02703,DB00528,1
DB02703,DB00530,1
DB02703,DB00531,1
DB02703,DB00533,1
DB02703,DB00539,1
DB02703,DB00549,1
DB02703,DB00567,1
DB02703,DB00575,1
DB02703,DB00580,1
DB02703,DB00593,1
DB02703,DB00603,1
DB02703,DB00604,1
DB02703,DB00612,1
DB02703,DB00624,1
DB02703,DB00628,1
DB02703,DB00643,1
DB02703,DB00647,1
DB02703,DB00656,1
DB02703,DB00674,1
DB02703,DB00690,1
DB02703,DB00700,1
DB02703,DB00708,1
DB02703,DB00717,1
DB02703,DB00724,1
DB02703,DB00731,1
DB02703,DB00736,1
DB02703,DB00738,1
DB02703,DB00744,1
DB02703,DB00745,1
DB02703,DB00751,1
DB02703,DB00755,1
DB02703,DB00757,1
DB02703,DB00758,1
DB02703,DB00778,1
DB02703,DB00783,1
DB02703,DB00802,1
DB02703,DB00808,1
DB02703,DB00813,1
DB02703,DB00818,1
DB02703,DB00820,1
DB02703,DB00822,1
DB02703,DB00829,1
DB02703,DB00842,1
DB02703,DB00843,1
DB02703,DB00850,1
DB02703,DB00862,1
DB02703,DB00869,1
DB02703,DB00883,1
DB02703,DB00889,1
DB02703,DB00906,1
DB02703,DB00909,1
DB02703,DB00918,1
DB02703,DB00921,1
DB02703,DB00938,1
DB02703,DB00943,1
DB02703,DB00947,1
DB02703,DB00949,1
DB02703,DB00962,1
DB02703,DB00969,1
DB02703,DB00977,1
DB02703,DB00980,1
DB02703,DB00987,1
DB02703,DB00990,1
DB02703,DB01002,1
DB02703,DB01006,1
DB02703,DB01008,1
DB02703,DB01016,1
DB02703,DB01018,1
DB02703,DB01020,1
DB02703,DB01036,1
DB02703,DB01037,1
DB02703,DB01039,1
DB02703,DB01054,1
DB02703,DB01062,1
DB02703,DB01067,1
DB02703,DB01068,1
DB02703,DB01085,1
DB02703,DB01095,1
DB02703,DB01100,1
DB02703,DB01105,1
DB02703,DB01114,1
DB02703,DB01126,1
DB02703,DB01128,1
DB02703,DB01129,1
DB02703,DB01132,1
DB02703,DB01156,1
DB02703,DB01166,1
DB02703,DB01173,1
DB02703,DB01175,1
DB02703,DB01181,1
DB02703,DB01182,1
DB02703,DB01183,1
DB02703,DB01184,1
DB02703,DB01186,1
DB02703,DB01190,1
DB02703,DB01192,1
DB02703,DB01194,1
DB02703,DB01196,1
DB02703,DB01198,1
DB02703,DB01215,1
DB02703,DB01216,1
DB02703,DB01219,1
DB02703,DB01221,1
DB02703,DB01223,1
DB02703,DB01224,1
DB02703,DB01236,1
DB02703,DB01238,1
DB02703,DB01256,1
DB02703,DB01259,1
DB02703,DB01261,1
DB02703,DB01380,1
DB02703,DB01393,1
DB02703,DB01394,1
DB02703,DB01396,1
DB02703,DB01410,1
DB02703,DB01544,1
DB02703,DB01551,1
DB02703,DB01558,1
DB02703,DB01559,1
DB02703,DB01588,1
DB02703,DB01589,1
DB02703,DB01590,1
DB02703,DB01595,1
DB02703,DB01628,1
DB02703,DB01708,1
DB02703,DB03783,1
DB02703,DB04574,1
DB02703,DB04835,1
DB02703,DB04845,1
DB02703,DB05109,1
DB02703,DB05271,1
DB02703,DB06148,1
DB02703,DB06700,1
DB02703,DB06710,1
DB02703,DB06712,1
DB02703,DB06777,1
DB02925,DB00178,1
DB02925,DB00180,1
DB02925,DB00202,-1
DB02925,DB00204,1
DB02925,DB00210,-1
DB02925,DB00244,-1
DB02925,DB00273,1
DB02925,DB00324,1
DB02925,DB00327,1
DB02925,DB00368,1
DB02925,DB00375,-1
DB02925,DB00391,1
DB02925,DB00394,1
DB02925,DB00445,1
DB02925,DB00454,1
DB02925,DB00461,-1
DB02925,DB00465,-1
DB02925,DB00479,1
DB02925,DB00492,1
DB02925,DB00497,1
DB02925,DB00519,1
DB02925,DB00529,1
DB02925,DB00542,1
DB02925,DB00547,1
DB02925,DB00565,-1
DB02925,DB00591,1
DB02925,DB00605,-1
DB02925,DB00611,1
DB02925,DB00647,1
DB02925,DB00652,1
DB02925,DB00668,1
DB02925,DB00684,1
DB02925,DB00708,1
DB02925,DB00712,-1
DB02925,DB00732,-1
DB02925,DB00744,-1
DB02925,DB00749,-1
DB02925,DB00784,-1
DB02925,DB00798,1
DB02925,DB00802,1
DB02925,DB00816,1
DB02925,DB00841,1
DB02925,DB00844,1
DB02925,DB00871,1
DB02925,DB00921,1
DB02925,DB00938,1
DB02925,DB00983,1
DB02925,DB00991,-1
DB02925,DB01001,1
DB02925,DB01013,1
DB02925,DB01014,-1
DB02925,DB01024,-1
DB02925,DB01032,1
DB02925,DB01047,1
DB02925,DB01081,1
DB02925,DB01082,1
DB02925,DB01172,1
DB02925,DB01177,1
DB02925,DB01192,1
DB02925,DB01250,-1
DB02925,DB01274,1
DB02925,DB01288,1
DB02925,DB01291,1
DB02925,DB01337,-1
DB02925,DB01366,1
DB02925,DB01380,1
DB02925,DB01396,1
DB02925,DB01399,-1
DB02925,DB01407,1
DB02925,DB01410,1
DB02925,DB01452,1
DB02925,DB01551,1
DB02925,DB01600,-1
DB02925,DB04743,-1
DB02925,DB06262,1
DB02925,DB06781,1
DB02925,DB06802,-1
DB02925,DB07615,-1
DB03783,DB00177,-1
DB03783,DB00213,-1
DB03783,DB00273,-1
DB03783,DB00300,-1
DB03783,DB00338,-1
DB03783,DB00363,-1
DB03783,DB00379,-1
DB03783,DB00446,-1
DB03783,DB00549,-1
DB03783,DB00648,-1
DB03783,DB00679,-1
DB03783,DB00736,-1
DB03783,DB00745,-1
DB03783,DB00822,-1
DB03783,DB01029,-1
DB03783,DB01095,-1
DB03783,DB01156,-1
DB03783,DB01171,-1
DB03783,DB02703,1
DB04165,DB00358,-1
DB04165,DB01083,-1
DB04165,DB06148,-1
DB04339,DB00446,1
DB04339,DB00672,1
DB04339,DB00822,1
DB04339,DB01016,1
DB04339,DB01067,1
DB04339,DB01120,1
DB04339,DB01168,1
DB04339,DB01251,1
DB04540,DB00216,1
DB04540,DB00255,1
DB04540,DB00363,1
DB04540,DB00523,1
DB04540,DB00530,1
